ensembl_gene_id	external_gene_id	refseq_mrna
ENSG00000116218	NPHS2	NM_014625
ENSG00000183426	NPIPA1	NM_006985
ENSG00000254852	NPIPA2	NM_001277324
ENSG00000224712	NPIPA3	NM_001277323
ENSG00000183793	NPIPA5	NM_001277325
ENSG00000169246	NPIPB3	NM_130464
ENSG00000243716	NPIPB5	NM_001135865
ENSG00000135838	NPL	NM_001200051
ENSG00000135838	NPL	NM_001200056
ENSG00000135838	NPL	NM_030769
ENSG00000135838	NPL	NM_001200050
ENSG00000182446	NPLOC4	NM_017921
ENSG00000181163	NPM1	NM_002520
ENSG00000181163	NPM1	NM_199185
ENSG00000181163	NPM1	NM_001037738
ENSG00000158806	NPM2	NM_182795
ENSG00000107833	NPM3	NM_006993
ENSG00000168743	NPNT	NM_001033047
ENSG00000168743	NPNT	NM_001184690
ENSG00000168743	NPNT	NM_001184691
ENSG00000168743	NPNT	NM_001184692
ENSG00000168743	NPNT	NM_001184693
ENSG00000175206	NPPA	NM_006172
ENSG00000120937	NPPB	NM_002521
ENSG00000163273	NPPC	NM_024409
ENSG00000169418	NPR1	NM_000906
ENSG00000159899	NPR2	NM_003995
ENSG00000113389	NPR3	NM_000908
ENSG00000113389	NPR3	NM_001204375
ENSG00000113389	NPR3	NM_001204376
ENSG00000114388	NPRL2	NM_006545
ENSG00000103148	NPRL3	NM_001243249
ENSG00000103148	NPRL3	NM_001077350
ENSG00000103148	NPRL3	NM_001243248
ENSG00000103148	NPRL3	NM_001243247
ENSG00000103148	NPRL3	NM_001039476
ENSG00000214285	NPS	NM_001030013
ENSG00000187258	NPSR1	NM_207172
ENSG00000187258	NPSR1	NM_207173
ENSG00000156642	NPTN	NM_001161363
ENSG00000156642	NPTN	NM_012428
ENSG00000156642	NPTN	NM_017455
ENSG00000156642	NPTN	NM_001161364
ENSG00000171246	NPTX1	NM_002522
ENSG00000106236	NPTX2	NM_002523
ENSG00000221890	NPTXR	NM_014293
ENSG00000105954	NPVF	NM_022150
ENSG00000183971	NPW	NM_001099456
ENSG00000122585	NPY	NM_000905
ENSG00000164128	NPY1R	NM_000909
ENSG00000185149	NPY2R	NM_000910
ENSG00000204174	NPY4R	NM_005972
ENSG00000164129	NPY5R	NM_006174
ENSG00000181019	NQO1	NM_001025433
ENSG00000181019	NQO1	NM_000903
ENSG00000181019	NQO1	NM_001025434
ENSG00000124588	NQO2	NM_000904
ENSG00000169297	NR0B1	NM_000475
ENSG00000131910	NR0B2	NM_021969
ENSG00000126368	NR1D1	NM_021724
ENSG00000174738	NR1D2	NM_001145425
ENSG00000174738	NR1D2	NM_005126
ENSG00000131408	NR1H2	NM_001256647
ENSG00000131408	NR1H2	NM_007121
ENSG00000025434	NR1H3	NM_001130102
ENSG00000025434	NR1H3	NM_005693
ENSG00000025434	NR1H3	NM_001130101
ENSG00000012504	NR1H4	NM_001206979
ENSG00000012504	NR1H4	NM_001206977
ENSG00000012504	NR1H4	NM_005123
ENSG00000012504	NR1H4	NM_001206978
ENSG00000012504	NR1H4	NM_001206992
ENSG00000012504	NR1H4	NM_001206993
ENSG00000144852	NR1I2	NM_003889
ENSG00000144852	NR1I2	NM_033013
ENSG00000144852	NR1I2	NM_022002
ENSG00000143257	NR1I3	NM_001077475
ENSG00000143257	NR1I3	NM_001077477
ENSG00000143257	NR1I3	NM_001077473
ENSG00000143257	NR1I3	NM_001077474
ENSG00000143257	NR1I3	NM_001077476
ENSG00000143257	NR1I3	NM_001077470
ENSG00000143257	NR1I3	NM_001077479
ENSG00000143257	NR1I3	NM_001077472
ENSG00000143257	NR1I3	NM_001077471
ENSG00000143257	NR1I3	NM_001077482
ENSG00000143257	NR1I3	NM_005122
ENSG00000143257	NR1I3	NM_001077480
ENSG00000143257	NR1I3	NM_001077469
ENSG00000143257	NR1I3	NM_001077478
ENSG00000143257	NR1I3	NM_001077481
ENSG00000120798	NR2C1	NM_003297
ENSG00000120798	NR2C1	NM_001032287
ENSG00000120798	NR2C1	NM_001127362
ENSG00000177463	NR2C2	NM_003298
ENSG00000184162	NR2C2AP	NM_176880
ENSG00000112333	NR2E1	NM_003269
ENSG00000175745	NR2F1	NM_005654
ENSG00000185551	NR2F2	NM_001145155
ENSG00000185551	NR2F2	NM_021005
ENSG00000185551	NR2F2	NM_001145156
ENSG00000160113	NR2F6	NM_005234
ENSG00000113580	NR3C1	NM_001204259
ENSG00000113580	NR3C1	NM_001204264
ENSG00000113580	NR3C1	NM_001204260
ENSG00000113580	NR3C1	NM_001204258
ENSG00000113580	NR3C1	NM_001204263
ENSG00000113580	NR3C1	NM_001024094
ENSG00000113580	NR3C1	NM_000176
ENSG00000113580	NR3C1	NM_001020825
ENSG00000113580	NR3C1	NM_001204262
ENSG00000113580	NR3C1	NM_001204261
ENSG00000113580	NR3C1	NM_001018076
ENSG00000113580	NR3C1	NM_001018074
ENSG00000113580	NR3C1	NM_001018077
ENSG00000113580	NR3C1	NM_001018075
ENSG00000151623	NR3C2	NM_000901
ENSG00000151623	NR3C2	NM_001166104
ENSG00000123358	NR4A1	NM_001202233
ENSG00000123358	NR4A1	NM_002135
ENSG00000123358	NR4A1	NM_173157
ENSG00000153234	NR4A2	NM_006186
ENSG00000119508	NR4A3	NM_173199
ENSG00000119508	NR4A3	NM_006981
ENSG00000119508	NR4A3	NM_173200
ENSG00000136931	NR5A1	NM_004959
ENSG00000116833	NR5A2	NM_001276464
ENSG00000116833	NR5A2	NM_205860
ENSG00000116833	NR5A2	NM_003822
ENSG00000148200	NR6A1	NM_001278546
ENSG00000148200	NR6A1	NM_033334
ENSG00000148200	NR6A1	NM_001489
ENSG00000197893	NRAP	NM_198060
ENSG00000197893	NRAP	NM_001261463
ENSG00000197893	NRAP	NM_006175
ENSG00000198435	NRARP	NM_001004354
ENSG00000213281	NRAS	NM_002524
ENSG00000148572	NRBF2	NM_030759
ENSG00000115216	NRBP1	NM_013392
ENSG00000185189	NRBP2	NM_178564
ENSG00000091129	NRCAM	NM_005010
ENSG00000091129	NRCAM	NM_001193584
ENSG00000091129	NRCAM	NM_001193583
ENSG00000091129	NRCAM	NM_001193582
ENSG00000091129	NRCAM	NM_001037132
ENSG00000078618	NRD1	NM_001101662
ENSG00000078618	NRD1	NM_002525
ENSG00000078618	NRD1	NM_001242361
ENSG00000119720	NRDE2	NM_017970
ENSG00000134986	NREP	NM_001142478
ENSG00000134986	NREP	NM_001142477
ENSG00000134986	NREP	NM_004772
ENSG00000134986	NREP	NM_001142482
ENSG00000134986	NREP	NM_001142481
ENSG00000134986	NREP	NM_001142474
ENSG00000134986	NREP	NM_001142475
ENSG00000134986	NREP	NM_001142480
ENSG00000134986	NREP	NM_001142479
ENSG00000134986	NREP	NM_001142476
ENSG00000134986	NREP	NM_001142483
ENSG00000106459	NRF1	NM_001040110
ENSG00000106459	NRF1	NM_005011
ENSG00000157168	NRG1	NM_001159995
ENSG00000157168	NRG1	NM_001160001
ENSG00000157168	NRG1	NM_013962
ENSG00000157168	NRG1	NM_001160008
ENSG00000157168	NRG1	NM_001160004
ENSG00000157168	NRG1	NM_013957
ENSG00000157168	NRG1	NM_013959
ENSG00000157168	NRG1	NM_001159999
ENSG00000157168	NRG1	NM_013956
ENSG00000157168	NRG1	NM_013964
ENSG00000157168	NRG1	NM_013960
ENSG00000158458	NRG2	NM_013982
ENSG00000158458	NRG2	NM_004883
ENSG00000158458	NRG2	NM_013981
ENSG00000158458	NRG2	NM_013983
ENSG00000158458	NRG2	NM_001184935
ENSG00000185737	NRG3	NM_001010848
ENSG00000185737	NRG3	NM_001165972
ENSG00000185737	NRG3	NM_001165973
ENSG00000169752	NRG4	NM_138573
ENSG00000154146	NRGN	NM_001126181
ENSG00000154146	NRGN	NM_006176
ENSG00000180530	NRIP1	NM_003489
ENSG00000053702	NRIP2	NM_031474
ENSG00000175352	NRIP3	NM_020645
ENSG00000123572	NRK	NM_198465
ENSG00000129535	NRL	NM_006177
ENSG00000137404	NRM	NM_001270709
ENSG00000137404	NRM	NM_001270707
ENSG00000137404	NRM	NM_007243
ENSG00000124785	NRN1	NM_016588
ENSG00000188038	NRN1L	NM_198443
ENSG00000099250	NRP1	NM_001024629
ENSG00000099250	NRP1	NM_001024628
ENSG00000099250	NRP1	NM_001244972
ENSG00000099250	NRP1	NM_003873
ENSG00000099250	NRP1	NM_001244973
ENSG00000118257	NRP2	NM_201279
ENSG00000118257	NRP2	NM_003872
ENSG00000118257	NRP2	NM_201266
ENSG00000118257	NRP2	NM_201267
ENSG00000118257	NRP2	NM_018534
ENSG00000118257	NRP2	NM_201264
ENSG00000174004	NRROS	NM_198565
ENSG00000152954	NRSN1	NM_080723
ENSG00000125841	NRSN2	NM_024958
ENSG00000171119	NRTN	NM_004558
ENSG00000179915	NRXN1	NM_138735
ENSG00000179915	NRXN1	NM_001135659
ENSG00000179915	NRXN1	NM_004801
ENSG00000110076	NRXN2	NM_138734
ENSG00000110076	NRXN2	NM_138732
ENSG00000110076	NRXN2	NM_015080
ENSG00000021645	NRXN3	NM_004796
ENSG00000021645	NRXN3	NM_001272020
ENSG00000021645	NRXN3	NM_138970
ENSG00000021645	NRXN3	NM_001105250
ENSG00000164346	NSA2	NM_014886
ENSG00000165671	NSD1	NM_022455
ENSG00000165671	NSD1	NM_172349
ENSG00000147383	NSDHL	NM_015922
ENSG00000147383	NSDHL	NM_001129765
ENSG00000073969	NSF	NM_006178
ENSG00000088833	NSFL1C	NM_018839
ENSG00000088833	NSFL1C	NM_001206736
ENSG00000088833	NSFL1C	NM_016143
ENSG00000168824	NSG1	NM_014392
ENSG00000168824	NSG1	NM_001040101
ENSG00000170091	NSG2	NM_015980
ENSG00000117697	NSL1	NM_015471
ENSG00000117697	NSL1	NM_001042549
ENSG00000035681	NSMAF	NM_003580
ENSG00000035681	NSMAF	NM_001144772
ENSG00000169189	NSMCE1	NM_145080
ENSG00000156831	NSMCE2	NM_173685
ENSG00000107672	NSMCE4A	NM_017615
ENSG00000107672	NSMCE4A	NM_001167865
ENSG00000165802	NSMF	NM_001130969
ENSG00000165802	NSMF	NM_015537
ENSG00000165802	NSMF	NM_001130970
ENSG00000165802	NSMF	NM_001130971
ENSG00000165802	NSMF	NM_001178064
ENSG00000126653	NSRP1	NM_001261467
ENSG00000126653	NSRP1	NM_032141
ENSG00000037474	NSUN2	NM_017755
ENSG00000037474	NSUN2	NM_001193455
ENSG00000178694	NSUN3	NM_022072
ENSG00000117481	NSUN4	NM_199044
ENSG00000117481	NSUN4	NM_001256128
ENSG00000130305	NSUN5	NM_001168348
ENSG00000130305	NSUN5	NM_018044
ENSG00000130305	NSUN5	NM_001168347
ENSG00000130305	NSUN5	NM_148956
ENSG00000241058	NSUN6	NM_182543
ENSG00000179299	NSUN7	NM_024677
ENSG00000125458	NT5C	NM_014595
ENSG00000125458	NT5C	NM_001252377
ENSG00000116981	NT5C1A	NM_032526
ENSG00000185013	NT5C1B	NM_033253
ENSG00000185013	NT5C1B	NM_001199087
ENSG00000185013	NT5C1B	NM_001199088
ENSG00000185013	NT5C1B	NM_001199086
ENSG00000185013	NT5C1B	NM_001002006
ENSG00000250741	NT5C1B-RDH14	NM_001199104
ENSG00000250741	NT5C1B-RDH14	NM_001199103
ENSG00000076685	NT5C2	NM_012229
ENSG00000076685	NT5C2	NM_001134373
ENSG00000122643	NT5C3A	NM_016489
ENSG00000122643	NT5C3A	NM_001002009
ENSG00000122643	NT5C3A	NM_001002010
ENSG00000122643	NT5C3A	NM_001166118
ENSG00000141698	NT5C3B	NM_052935
ENSG00000178425	NT5DC1	NM_152729
ENSG00000168268	NT5DC2	NM_022908
ENSG00000168268	NT5DC2	NM_001134231
ENSG00000111696	NT5DC3	NM_001031701
ENSG00000135318	NT5E	NM_002526
ENSG00000135318	NT5E	NM_001204813
ENSG00000205309	NT5M	NM_020201
ENSG00000157045	NTAN1	NM_173474
ENSG00000157045	NTAN1	NM_001270766
ENSG00000185652	NTF3	NM_001102654
ENSG00000185652	NTF3	NM_002527
ENSG00000225950	NTF4	NM_006179
ENSG00000065057	NTHL1	NM_002528
ENSG00000182667	NTM	NM_001048209
ENSG00000182667	NTM	NM_016522
ENSG00000182667	NTM	NM_001144058
ENSG00000182667	NTM	NM_001144059
ENSG00000148335	NTMT1	NM_014064
ENSG00000065320	NTN1	NM_004822
ENSG00000162068	NTN3	NM_006181
ENSG00000074527	NTN4	NM_021229
ENSG00000142233	NTN5	NM_145807
ENSG00000162631	NTNG1	NM_014917
ENSG00000162631	NTNG1	NM_001113226
ENSG00000162631	NTNG1	NM_001113228
ENSG00000196358	NTNG2	NM_032536
ENSG00000135778	NTPCR	NM_032324
ENSG00000198400	NTRK1	NM_001007792
ENSG00000198400	NTRK1	NM_001012331
ENSG00000198400	NTRK1	NM_002529
ENSG00000148053	NTRK2	NM_001018066
ENSG00000148053	NTRK2	NM_001018065
ENSG00000148053	NTRK2	NM_006180
ENSG00000148053	NTRK2	NM_001018064
ENSG00000148053	NTRK2	NM_001007097
ENSG00000140538	NTRK3	NM_001243101
ENSG00000140538	NTRK3	NM_002530
ENSG00000140538	NTRK3	NM_001012338
ENSG00000140538	NTRK3	NM_001007156
ENSG00000133636	NTS	NM_006183
ENSG00000101188	NTSR1	NM_002531
ENSG00000169006	NTSR2	NM_012344
ENSG00000074590	NUAK1	NM_014840
ENSG00000163545	NUAK2	NM_030952
ENSG00000013374	NUB1	NM_001243351
ENSG00000013374	NUB1	NM_016118
ENSG00000103274	NUBP1	NM_002484
ENSG00000103274	NUBP1	NM_001278506
ENSG00000095906	NUBP2	NM_012225
ENSG00000151413	NUBPL	NM_001201573
ENSG00000151413	NUBPL	NM_001201574
ENSG00000151413	NUBPL	NM_025152
ENSG00000104805	NUCB1	NM_006184
ENSG00000070081	NUCB2	NM_005013
ENSG00000069275	NUCKS1	NM_022731
ENSG00000090273	NUDC	NM_006600
ENSG00000120526	NUDCD1	NM_032869
ENSG00000120526	NUDCD1	NM_001128211
ENSG00000170584	NUDCD2	NM_145266
ENSG00000015676	NUDCD3	NM_015332
ENSG00000106268	NUDT1	NM_002452
ENSG00000106268	NUDT1	NM_198950
ENSG00000106268	NUDT1	NM_198952
ENSG00000106268	NUDT1	NM_198954
ENSG00000106268	NUDT1	NM_198953
ENSG00000106268	NUDT1	NM_198949
ENSG00000106268	NUDT1	NM_198948
ENSG00000122824	NUDT10	NM_153183
ENSG00000196368	NUDT11	NM_018159
ENSG00000112874	NUDT12	NM_031438
ENSG00000166321	NUDT13	NM_015901
ENSG00000183828	NUDT14	NM_177533
ENSG00000136159	NUDT15	NM_018283
ENSG00000198585	NUDT16	NM_001171906
ENSG00000198585	NUDT16	NM_152395
ENSG00000198585	NUDT16	NM_001171905
ENSG00000168101	NUDT16L1	NM_032349
ENSG00000168101	NUDT16L1	NM_001193452
ENSG00000186364	NUDT17	NM_001012758
ENSG00000173566	NUDT18	NM_024815
ENSG00000213965	NUDT19	NM_001105570
ENSG00000164978	NUDT2	NM_001161
ENSG00000164978	NUDT2	NM_147173
ENSG00000164978	NUDT2	NM_147172
ENSG00000167005	NUDT21	NM_007006
ENSG00000149761	NUDT22	NM_001271831
ENSG00000149761	NUDT22	NM_001128613
ENSG00000149761	NUDT22	NM_001128612
ENSG00000149761	NUDT22	NM_032344
ENSG00000272325	NUDT3	NM_006703
ENSG00000173598	NUDT4	NM_199040
ENSG00000173598	NUDT4	NM_019094
ENSG00000165609	NUDT5	NM_014142
ENSG00000170917	NUDT6	NM_007083
ENSG00000170917	NUDT6	NM_198041
ENSG00000140876	NUDT7	NM_001243657
ENSG00000140876	NUDT7	NM_001105663
ENSG00000140876	NUDT7	NM_001243661
ENSG00000167799	NUDT8	NM_181843
ENSG00000167799	NUDT8	NM_001243750
ENSG00000170502	NUDT9	NM_024047
ENSG00000170502	NUDT9	NM_198038
ENSG00000143228	NUF2	NM_031423
ENSG00000143228	NUF2	NM_145697
ENSG00000083635	NUFIP1	NM_012345
ENSG00000108256	NUFIP2	NM_020772
ENSG00000189233	NUGGC	NM_001010906
ENSG00000137497	NUMA1	NM_006185
ENSG00000133961	NUMB	NM_001005745
ENSG00000133961	NUMB	NM_003744
ENSG00000133961	NUMB	NM_001005743
ENSG00000133961	NUMB	NM_001005744
ENSG00000105245	NUMBL	NM_004756
ENSG00000111581	NUP107	NM_020401
ENSG00000069248	NUP133	NM_018230
ENSG00000124789	NUP153	NM_005124
ENSG00000124789	NUP153	NM_001278209
ENSG00000113569	NUP155	NM_153485
ENSG00000113569	NUP155	NM_004298
ENSG00000113569	NUP155	NM_001278312
ENSG00000030066	NUP160	NM_015231
ENSG00000095319	NUP188	NM_015354
ENSG00000155561	NUP205	NM_015135
ENSG00000132182	NUP210	NM_024923
ENSG00000143552	NUP210L	NM_207308
ENSG00000143552	NUP210L	NM_001159484
ENSG00000126883	NUP214	NM_005085
ENSG00000163002	NUP35	NM_138285
ENSG00000075188	NUP37	NM_024057
ENSG00000120253	NUP43	NM_198887
ENSG00000093000	NUP50	NM_007172
ENSG00000093000	NUP50	NM_153645
ENSG00000138750	NUP54	NM_017426
ENSG00000213024	NUP62	NM_001193357
ENSG00000213024	NUP62	NM_016553
ENSG00000213024	NUP62	NM_012346
ENSG00000213024	NUP62	NM_153718
ENSG00000198088	NUP62CL	NM_017681
ENSG00000125450	NUP85	NM_024844
ENSG00000108559	NUP88	NM_002532
ENSG00000102900	NUP93	NM_014669
ENSG00000102900	NUP93	NM_001242795
ENSG00000102900	NUP93	NM_001242796
ENSG00000110713	NUP98	NM_016320
ENSG00000110713	NUP98	NM_139132
ENSG00000110713	NUP98	NM_139131
ENSG00000110713	NUP98	NM_005387
ENSG00000139496	NUPL1	NM_001008564
ENSG00000139496	NUPL1	NM_014089
ENSG00000136243	NUPL2	NM_007342
ENSG00000176046	NUPR1	NM_001042483
ENSG00000176046	NUPR1	NM_012385
ENSG00000185290	NUPR1L	NM_001145712
ENSG00000153989	NUS1	NM_138459
ENSG00000137804	NUSAP1	NM_016359
ENSG00000137804	NUSAP1	NM_001243142
ENSG00000137804	NUSAP1	NM_001243143
ENSG00000137804	NUSAP1	NM_018454
ENSG00000137804	NUSAP1	NM_001243144
ENSG00000102898	NUTF2	NM_005796
ENSG00000184507	NUTM1	NM_175741
ENSG00000184923	NUTM2A	NM_001099338
ENSG00000188199	NUTM2B	NM_001278495
ENSG00000214562	NUTM2D	NM_001009610
ENSG00000130950	NUTM2F	NM_017561
ENSG00000188152	NUTM2G	NM_001045477
ENSG00000188152	NUTM2G	NM_001170741
ENSG00000143748	NVL	NM_206840
ENSG00000143748	NVL	NM_002533
ENSG00000143748	NVL	NM_001243147
ENSG00000143748	NVL	NM_001243146
ENSG00000188039	NWD1	NM_001007525
ENSG00000162231	NXF1	NM_001081491
ENSG00000162231	NXF1	NM_006362
ENSG00000185554	NXF2	NM_022053
ENSG00000185945	NXF2B	NM_001099686
ENSG00000147206	NXF3	NM_022052
ENSG00000126952	NXF5	NM_032946
ENSG00000167693	NXN	NM_001205319
ENSG00000167693	NXN	NM_022463
ENSG00000171773	NXNL1	NM_138454
ENSG00000130045	NXNL2	NM_145283
ENSG00000130045	NXNL2	NM_001161625
ENSG00000095110	NXPE1	NM_152315
ENSG00000204361	NXPE2	NM_182495
ENSG00000144815	NXPE3	NM_145037
ENSG00000144815	NXPE3	NM_001134456
ENSG00000137634	NXPE4	NM_017678
ENSG00000137634	NXPE4	NM_001077639
ENSG00000122584	NXPH1	NM_152745
ENSG00000144227	NXPH2	NM_007226
ENSG00000182575	NXPH3	NM_007225
ENSG00000182379	NXPH4	NM_007224
ENSG00000132661	NXT1	NM_013248
ENSG00000101888	NXT2	NM_018698
ENSG00000101888	NXT2	NM_001242617
ENSG00000101888	NXT2	NM_001242618
ENSG00000166924	NYAP1	NM_173564
ENSG00000144460	NYAP2	NM_020864
ENSG00000205978	NYNRIN	NM_025081
ENSG00000188937	NYX	NM_022567
ENSG00000184232	OAF	NM_178507
ENSG00000124596	OARD1	NM_145063
ENSG00000089127	OAS1	NM_016816
ENSG00000089127	OAS1	NM_001032409
ENSG00000089127	OAS1	NM_002534
ENSG00000111335	OAS2	NM_016817
ENSG00000111335	OAS2	NM_002535
ENSG00000111335	OAS2	NM_001032731
ENSG00000111331	OAS3	NM_006187
ENSG00000135114	OASL	NM_003733
ENSG00000135114	OASL	NM_198213
ENSG00000065154	OAT	NM_000274
ENSG00000065154	OAT	NM_001171814
ENSG00000104904	OAZ1	NM_004152
ENSG00000180304	OAZ2	NM_002537
ENSG00000143450	OAZ3	NM_016178
ENSG00000143450	OAZ3	NM_001134939
ENSG00000107960	OBFC1	NM_024928
ENSG00000122136	OBP2A	NM_014582
ENSG00000171102	OBP2B	NM_014581
ENSG00000154358	OBSCN	NM_001271223
ENSG00000154358	OBSCN	NM_001098623
ENSG00000154358	OBSCN	NM_052843
ENSG00000124006	OBSL1	NM_015311
ENSG00000124006	OBSL1	NM_001173431
ENSG00000124006	OBSL1	NM_001173408
ENSG00000253117	OC90	NM_001080399
ENSG00000104044	OCA2	NM_000275
ENSG00000099330	OCEL1	NM_024578
ENSG00000109180	OCIAD1	NM_017830
ENSG00000109180	OCIAD1	NM_001079839
ENSG00000109180	OCIAD1	NM_001079841
ENSG00000109180	OCIAD1	NM_001079840
ENSG00000109180	OCIAD1	NM_001168254
ENSG00000109180	OCIAD1	NM_001079842
ENSG00000145247	OCIAD2	NM_001014446
ENSG00000145247	OCIAD2	NM_152398
ENSG00000262180	OCLM	NM_022375
ENSG00000197822	OCLN	NM_002538
ENSG00000197822	OCLN	NM_001205254
ENSG00000197822	OCLN	NM_001205255
ENSG00000122543	OCM	NM_001097622
ENSG00000135175	OCM2	NM_006188
ENSG00000122126	OCRL	NM_000276
ENSG00000122126	OCRL	NM_001587
ENSG00000149635	OCSTAMP	NM_080721
ENSG00000109205	ODAM	NM_017855
ENSG00000115758	ODC1	NM_002539
ENSG00000155087	ODF1	NM_024410
ENSG00000136811	ODF2	NM_153436
ENSG00000136811	ODF2	NM_153439
ENSG00000136811	ODF2	NM_153432
ENSG00000136811	ODF2	NM_001242354
ENSG00000136811	ODF2	NM_153433
ENSG00000136811	ODF2	NM_153440
ENSG00000136811	ODF2	NM_153437
ENSG00000136811	ODF2	NM_001242353
ENSG00000136811	ODF2	NM_001242352
ENSG00000136811	ODF2	NM_153435
ENSG00000136811	ODF2	NM_002540
ENSG00000122417	ODF2L	NM_001007022
ENSG00000122417	ODF2L	NM_001184766
ENSG00000122417	ODF2L	NM_020729
ENSG00000122417	ODF2L	NM_001184765
ENSG00000177947	ODF3	NM_053280
ENSG00000177989	ODF3B	NM_001014440
ENSG00000182950	ODF3L1	NM_175881
ENSG00000181781	ODF3L2	NM_182577
ENSG00000184650	ODF4	NM_153007
ENSG00000046651	OFD1	NM_003611
ENSG00000105953	OGDH	NM_001003941
ENSG00000105953	OGDH	NM_001165036
ENSG00000105953	OGDH	NM_002541
ENSG00000197444	OGDHL	NM_018245
ENSG00000197444	OGDHL	NM_001143996
ENSG00000197444	OGDHL	NM_001143997
ENSG00000087263	OGFOD1	NM_018233
ENSG00000111325	OGFOD2	NM_024623
ENSG00000181396	OGFOD3	NM_175902
ENSG00000181396	OGFOD3	NM_024648
ENSG00000060491	OGFR	NM_007346
ENSG00000119900	OGFRL1	NM_024576
ENSG00000114026	OGG1	NM_002542
ENSG00000114026	OGG1	NM_016820
ENSG00000114026	OGG1	NM_016821
ENSG00000114026	OGG1	NM_016819
ENSG00000114026	OGG1	NM_016829
ENSG00000114026	OGG1	NM_016828
ENSG00000114026	OGG1	NM_016827
ENSG00000114026	OGG1	NM_016826
ENSG00000106809	OGN	NM_033014
ENSG00000106809	OGN	NM_014057
ENSG00000147162	OGT	NM_181672
ENSG00000147162	OGT	NM_181673
ENSG00000104147	OIP5	NM_007280
ENSG00000138315	OIT3	NM_152635
ENSG00000138430	OLA1	NM_013341
ENSG00000138430	OLA1	NM_001011708
ENSG00000152463	OLAH	NM_001039702
ENSG00000152463	OLAH	NM_018324
ENSG00000130558	OLFM1	NM_006334
ENSG00000130558	OLFM1	NM_014279
ENSG00000105088	OLFM2	NM_058164
ENSG00000118733	OLFM3	NM_058170
ENSG00000102837	OLFM4	NM_006418
ENSG00000183801	OLFML1	NM_198474
ENSG00000185585	OLFML2A	NM_182487
ENSG00000162745	OLFML2B	NM_015441
ENSG00000116774	OLFML3	NM_020190
ENSG00000184221	OLIG1	NM_138983
ENSG00000205927	OLIG2	NM_005806
ENSG00000177468	OLIG3	NM_175747
ENSG00000173391	OLR1	NM_002543
ENSG00000173391	OLR1	NM_001172633
ENSG00000173391	OLR1	NM_001172632
ENSG00000162600	OMA1	NM_145243
ENSG00000127083	OMD	NM_005014
ENSG00000126861	OMG	NM_002544
ENSG00000254550	OMP	NM_006189
ENSG00000169856	ONECUT1	NM_004498
ENSG00000119547	ONECUT2	NM_004852
ENSG00000205922	ONECUT3	NM_001080488
ENSG00000203907	OOEP	NM_001080507
ENSG00000198836	OPA1	NM_130836
ENSG00000198836	OPA1	NM_015560
ENSG00000198836	OPA1	NM_130837
ENSG00000198836	OPA1	NM_130835
ENSG00000198836	OPA1	NM_130834
ENSG00000198836	OPA1	NM_130832
ENSG00000198836	OPA1	NM_130831
ENSG00000198836	OPA1	NM_130833
ENSG00000125741	OPA3	NM_001017989
ENSG00000125741	OPA3	NM_025136
ENSG00000197430	OPALIN	NM_033207
ENSG00000197430	OPALIN	NM_001040102
ENSG00000197430	OPALIN	NM_001040103
ENSG00000183715	OPCML	NM_002545
ENSG00000183715	OPCML	NM_001012393
ENSG00000079482	OPHN1	NM_002547
ENSG00000178814	OPLAH	NM_017570
ENSG00000102076	OPN1LW	NM_020061
ENSG00000147380	OPN1MW	NM_000513
ENSG00000166160	OPN1MW2	NM_001048181
ENSG00000128617	OPN1SW	NM_001708
ENSG00000054277	OPN3	NM_014322
ENSG00000122375	OPN4	NM_033282
ENSG00000122375	OPN4	NM_001030015
ENSG00000124818	OPN5	NM_181744
ENSG00000116329	OPRD1	NM_000911
ENSG00000082556	OPRK1	NM_000912
ENSG00000125510	OPRL1	NM_182647
ENSG00000125510	OPRL1	NM_000913
ENSG00000125510	OPRL1	NM_001200019
ENSG00000112038	OPRM1	NM_001145279
ENSG00000112038	OPRM1	NM_001145281
ENSG00000112038	OPRM1	NM_000914
ENSG00000112038	OPRM1	NM_001008504
ENSG00000112038	OPRM1	NM_001145282
ENSG00000112038	OPRM1	NM_001008505
ENSG00000112038	OPRM1	NM_001145286
ENSG00000112038	OPRM1	NM_001145285
ENSG00000112038	OPRM1	NM_001145284
ENSG00000112038	OPRM1	NM_001145283
ENSG00000112038	OPRM1	NM_001008503
ENSG00000112038	OPRM1	NM_001145287
ENSG00000188770	OPTC	NM_014359
ENSG00000123240	OPTN	NM_021980
ENSG00000123240	OPTN	NM_001008213
ENSG00000123240	OPTN	NM_001008211
ENSG00000123240	OPTN	NM_001008212
ENSG00000170790	OR10A2	NM_001004460
ENSG00000170683	OR10A3	NM_001003745
ENSG00000170782	OR10A4	NM_207186
ENSG00000166363	OR10A5	NM_178168
ENSG00000175393	OR10A6	NM_001004461
ENSG00000179919	OR10A7	NM_001005280
ENSG00000172640	OR10AD1	NM_001004134
ENSG00000174970	OR10AG1	NM_001005491
ENSG00000206474	OR10C1	NM_013941
ENSG00000255582	OR10G2	NM_001005466
ENSG00000169208	OR10G3	NM_001005465
ENSG00000254737	OR10G4	NM_001004462
ENSG00000182634	OR10G7	NM_001004463
ENSG00000234560	OR10G8	NM_001004464
ENSG00000236981	OR10G9	NM_001001953
ENSG00000186723	OR10H1	NM_013940
ENSG00000171942	OR10H2	NM_013939
ENSG00000171936	OR10H3	NM_013938
